x,y,line,algo,new_x,new_y,new_size,new_color,new_year,new_country,old_x,old_y,old_size,old_color,old_year,old_country,multiplicity[1;67]
4.3016254,-29.94226957,9,ctrs_then_year_only,gdp,life_expect,population,continent,1828,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],gdp,life_expect,population,continent,1826,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],1
3.830116936,-30.4712995,9,ctrs_then_year_only,gdp,life_expect,population,continent,1830,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],gdp,life_expect,population,continent,1828,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],1
4.374267808,-29.97911848,9,ctrs_then_year_only,gdp,life_expect,population,continent,1832,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],gdp,life_expect,population,continent,1830,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],1
4.129573621,-30.4887725,9,ctrs_then_year_only,gdp,life_expect,population,continent,1834,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],gdp,life_expect,population,continent,1832,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],1
4.238127978,-30.49674967,9,ctrs_then_year_only,gdp,life_expect,population,continent,1836,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],gdp,life_expect,population,continent,1834,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],1
4.414879078,-30.31047382,9,ctrs_then_year_only,gdp,life_expect,population,continent,1838,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],gdp,life_expect,population,continent,1836,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],1
4.439169035,-30.38027323,9,ctrs_then_year_only,gdp,life_expect,population,continent,1840,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],gdp,life_expect,population,continent,1838,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],1
-0.098360824,-7.130686715,10,ctrs_then_year_only,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1840,['Venezuela'; 'El Salvador'; 'Iraq'; 'Bahrain'; 'Solomon Islands'],67
-1.089722861,-5.390909859,10,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Cyprus'],gdp,life_expect,population,continent,1800,[],1
6.536218976,1.503321529,10,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Japan'; 'Cyprus'],gdp,life_expect,population,continent,1800,['Cyprus'],1
7.608772381,1.75874644,10,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1800,['Japan'; 'Cyprus'],1
7.693631021,1.779633823,10,ctrs_then_year_only,gdp,life_expect,population,continent,1802,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1800,['Japan'; 'Guyana'; 'Cyprus'],1
7.792606548,1.794844154,10,ctrs_then_year_only,gdp,life_expect,population,continent,1804,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1802,['Japan'; 'Guyana'; 'Cyprus'],1
7.913477108,1.904406328,10,ctrs_then_year_only,gdp,life_expect,population,continent,1806,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1804,['Japan'; 'Guyana'; 'Cyprus'],1
8.049085498,1.99481529,10,ctrs_then_year_only,gdp,life_expect,population,continent,1808,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1806,['Japan'; 'Guyana'; 'Cyprus'],1
8.14309872,1.622983052,10,ctrs_then_year_only,gdp,life_expect,population,continent,1810,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1808,['Japan'; 'Guyana'; 'Cyprus'],1
8.263929972,1.598338429,10,ctrs_then_year_only,gdp,life_expect,population,continent,1812,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1810,['Japan'; 'Guyana'; 'Cyprus'],1
8.412885573,2.14857678,10,ctrs_then_year_only,gdp,life_expect,population,continent,1814,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1812,['Japan'; 'Guyana'; 'Cyprus'],1
8.472817968,2.094732417,10,ctrs_then_year_only,gdp,life_expect,population,continent,1816,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1814,['Japan'; 'Guyana'; 'Cyprus'],1
8.487249121,1.435157551,10,ctrs_then_year_only,gdp,life_expect,population,continent,1818,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1816,['Japan'; 'Guyana'; 'Cyprus'],1
8.762807443,1.890984738,10,ctrs_then_year_only,gdp,life_expect,population,continent,1820,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1818,['Japan'; 'Guyana'; 'Cyprus'],1
8.828661658,2.061937588,10,ctrs_then_year_only,gdp,life_expect,population,continent,1822,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1820,['Japan'; 'Guyana'; 'Cyprus'],1
8.925383963,2.059027391,10,ctrs_then_year_only,gdp,life_expect,population,continent,1824,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1822,['Japan'; 'Guyana'; 'Cyprus'],1
8.880654733,1.3755296,10,ctrs_then_year_only,gdp,life_expect,population,continent,1826,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1824,['Japan'; 'Guyana'; 'Cyprus'],1
8.998176344,1.355284074,10,ctrs_then_year_only,gdp,life_expect,population,continent,1828,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1826,['Japan'; 'Guyana'; 'Cyprus'],1
9.164065331,1.37741703,10,ctrs_then_year_only,gdp,life_expect,population,continent,1830,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1828,['Japan'; 'Guyana'; 'Cyprus'],1
9.330998559,1.427577912,10,ctrs_then_year_only,gdp,life_expect,population,continent,1832,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1830,['Japan'; 'Guyana'; 'Cyprus'],1
9.398453613,1.839472849,10,ctrs_then_year_only,gdp,life_expect,population,continent,1834,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1832,['Japan'; 'Guyana'; 'Cyprus'],1
9.459911803,1.832662581,10,ctrs_then_year_only,gdp,life_expect,population,continent,1836,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1834,['Japan'; 'Guyana'; 'Cyprus'],1
9.515089223,1.820507002,10,ctrs_then_year_only,gdp,life_expect,population,continent,1838,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1836,['Japan'; 'Guyana'; 'Cyprus'],1
9.58476876,1.585307116,10,ctrs_then_year_only,gdp,life_expect,population,continent,1840,['Japan'; 'Guyana'; 'Cyprus'],gdp,life_expect,population,continent,1838,['Japan'; 'Guyana'; 'Cyprus'],1
-0.098360824,-7.130686715,11,ctrs_then_year_only,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1840,['Japan'; 'Guyana'; 'Cyprus'],67
-1.130867946,-7.899623122,11,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Luxembourg'],gdp,life_expect,population,continent,1800,[],1
-1.378857329,-8.199077354,11,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Moldova'; 'Luxembourg'],gdp,life_expect,population,continent,1800,['Luxembourg'],1
1.625672581,-36.64959545,11,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1800,['Moldova'; 'Luxembourg'],1
2.126370277,-37.40159607,11,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1800,['Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.138448351,-37.5175156,11,ctrs_then_year_only,gdp,life_expect,population,continent,1802,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1800,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.169582202,-37.61382131,11,ctrs_then_year_only,gdp,life_expect,population,continent,1804,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1802,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.113458056,-37.78765951,11,ctrs_then_year_only,gdp,life_expect,population,continent,1806,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1804,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.14328112,-37.89285994,11,ctrs_then_year_only,gdp,life_expect,population,continent,1808,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1806,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.654554392,-37.62208771,11,ctrs_then_year_only,gdp,life_expect,population,continent,1810,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1808,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.698660142,-37.71588641,11,ctrs_then_year_only,gdp,life_expect,population,continent,1812,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1810,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.772650551,-37.79262795,11,ctrs_then_year_only,gdp,life_expect,population,continent,1814,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1812,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.313633089,-38.19705324,11,ctrs_then_year_only,gdp,life_expect,population,continent,1816,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1814,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.741526749,-38.06324874,11,ctrs_then_year_only,gdp,life_expect,population,continent,1818,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1816,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.398890952,-38.39117557,11,ctrs_then_year_only,gdp,life_expect,population,continent,1820,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1818,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.438027514,-38.57598992,11,ctrs_then_year_only,gdp,life_expect,population,continent,1822,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1820,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.601048574,-38.59783232,11,ctrs_then_year_only,gdp,life_expect,population,continent,1824,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1822,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
3.142106949,-38.21215311,11,ctrs_then_year_only,gdp,life_expect,population,continent,1826,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1824,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
3.181422552,-38.30195728,11,ctrs_then_year_only,gdp,life_expect,population,continent,1828,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1826,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.686407715,-38.77587179,11,ctrs_then_year_only,gdp,life_expect,population,continent,1830,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1828,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
3.288477342,-38.43144828,11,ctrs_then_year_only,gdp,life_expect,population,continent,1832,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1830,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
2.800878221,-38.85445654,11,ctrs_then_year_only,gdp,life_expect,population,continent,1834,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1832,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
3.243211872,-38.74429207,11,ctrs_then_year_only,gdp,life_expect,population,continent,1836,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1834,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
3.070868512,-38.87481928,11,ctrs_then_year_only,gdp,life_expect,population,continent,1838,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1836,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
3.339802236,-38.80458657,11,ctrs_then_year_only,gdp,life_expect,population,continent,1840,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],gdp,life_expect,population,continent,1838,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],1
-0.098360824,-7.130686715,12,ctrs_then_year_only,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1840,['Trinidad and Tobago'; 'Moldova'; 'Costa Rica'; 'Luxembourg'],67
-0.186050705,-7.605399288,12,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Congo; Rep.'],gdp,life_expect,population,continent,1800,[],1
-1.419944934,-13.0878092,12,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Iraq'; 'Congo; Rep.'],gdp,life_expect,population,continent,1800,['Congo; Rep.'],1
-1.001493828,-13.48232932,12,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Iraq'; 'Congo; Rep.'; 'Guatemala'],gdp,life_expect,population,continent,1800,['Iraq'; 'Congo; Rep.'],1
-0.724319949,-13.7204671,12,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Iraq'; 'Bahrain'; 'Congo; Rep.'; 'Guatemala'],gdp,life_expect,population,continent,1800,['Iraq'; 'Congo; Rep.'; 'Guatemala'],1
13.9269062,-26.42704548,12,ctrs_then_year_only,gdp,life_expect,population,continent,1800,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Iraq'; 'Bahrain'; 'Congo; Rep.'; 'Guatemala'],1
14.04767539,-26.41680615,12,ctrs_then_year_only,gdp,life_expect,population,continent,1805,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],1
14.18267888,-26.40710889,12,ctrs_then_year_only,gdp,life_expect,population,continent,1810,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],gdp,life_expect,population,continent,1805,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],1
14.31719089,-26.38002593,12,ctrs_then_year_only,gdp,life_expect,population,continent,1815,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],gdp,life_expect,population,continent,1810,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],1
14.46714177,-26.33312899,12,ctrs_then_year_only,gdp,life_expect,population,continent,1820,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],gdp,life_expect,population,continent,1815,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],1
14.63825591,-26.29044868,12,ctrs_then_year_only,gdp,life_expect,population,continent,1825,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],gdp,life_expect,population,continent,1820,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],1
14.78975792,-26.23273091,12,ctrs_then_year_only,gdp,life_expect,population,continent,1830,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],gdp,life_expect,population,continent,1825,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],1
14.97888433,-26.16667432,12,ctrs_then_year_only,gdp,life_expect,population,continent,1835,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],gdp,life_expect,population,continent,1830,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],1
15.17703335,-26.13216291,12,ctrs_then_year_only,gdp,life_expect,population,continent,1840,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],gdp,life_expect,population,continent,1835,['Japan'; 'Guatemala'; 'Congo; Rep.'; 'Iraq'; 'Bahrain'],1
